date,open,high,low,close
2013/6/17,7953.649902,8056.189941,7739.089844,7793.310059
2013/6/10,8161.509766,8190.870117,7912.370117,7937.740234
2013/6/3,8177.970215,8250.169922,8071.97998,8095.200195
2013/5/27,8218.879883,8344.209961,8210.320313,8254.799805
2013/5/20,8364.950195,8439.150391,8172.540039,8209.780273
2013/5/13,8285.450195,8414.879883,8230.650391,8368.19043
2013/5/6,8188.47998,8322.69043,8145.100098,8280.259766
2013/4/29,8043.709961,8175.330078,8014.27002,8135.029785
2013/4/22,7976.100098,8081.370117,7913.600098,8022.060059
2013/4/15,7815.319824,7933.720215,7688.620117,7930.799805
2013/4/8,7831.220215,7864.859863,7714.930176,7821.629883
2013/4/1,7934.25,7954.149902,7879.549805,7942.350098
2013/3/25,7862.580078,7931.700195,7844.839844,7918.609863
2013/3/18,7886.689941,7888.160156,7786.560059,7796.220215
2013/3/11,8021.879883,8089.209961,7924.939941,7927.490234
2013/3/4,7966.220215,8029.140137,7849.52002,8015.140137
2013/2/25,7986.870117,7995.109863,7871.22998,7964.629883
2013/2/18,8000.689941,8029.100098,7913.160156,7986.890137
2013/2/4,7882.759766,7941.649902,7863.910156,7906.649902
2013/1/28,7685.669922,7866.22998,7685.669922,7855.970215
2013/1/21,7725.359863,7773.200195,7637.200195,7672.580078
2013/1/14,7795.680176,7823.970215,7603.27002,7732.870117
2013/1/7,7797.049805,7845.359863,7692.97998,7819.149902
2013/1/2,7738.049805,7855.160156,7715.259766,7805.990234
2012/12/24,7542.660156,7708.310059,7520.620117,7699.5
2012/12/17,7664.970215,7685.629883,7491.52002,7540.140137
2012/12/10,7658.390137,7757.089844,7556.669922,7698.77002
2012/12/3,7582.649902,7673.620117,7536.660156,7642.259766
2012/11/26,7372.379883,7590.689941,7370.279785,7580.169922
2012/11/19,7134.709961,7326.009766,7061.870117,7326.009766
2012/11/12,7303.930176,7307.589844,7066.279785,7130.069824
2012/11/5,7200.77002,7302.27002,7161.700195,7293.220215
2012/10/29,7147.200195,7235.129883,7050.049805,7210.470215
2012/10/22,7333.240234,7375.5,7132.77002,7134.060059
2012/10/15,7433.220215,7518.359863,7392.609863,7408.759766
2012/10/8,7707.970215,7707.970215,7398.799805,7437.040039
2012/10/1,7702.120117,7727.529785,7621.379883,7690.649902
2012/9/24,7760.330078,7789.390137,7649.5,7715.160156
2012/9/17,7768.450195,7785.470215,7704.609863,7754.589844
2012/9/10,7435.339844,7738.049805,7435.339844,7738.049805
